split,fold,task,target,feature_set,model,transform,n_features,n_train,n_test,original_n,original_mae,original_rmse,original_r2,original_pearson_r,original_spearman_r,original_bias,modelscale_mae,modelscale_rmse,modelscale_r2,modelscale_pearson_r,modelscale_spearman_r,modelscale_bias,accuracy,balanced_accuracy,macro_f1,experiment_group,experiment_family,validation_design,preset_or_model_config,station_temporal_available,rank_metric
temporal,,regression,SS,Context only,Ridge,log1p,106,276,114,114.0,230673.9027083972,2462691.431043589,-1630095493.2415674,0.8956766418090019,0.3826496128671201,230653.7847224621,1.1584450768203671,2.919713166369807,-9.910137213222916,0.1560926635460777,0.3826612826480012,-0.1625007202260116,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,2.919713166369807
temporal,,regression,TCB,S2 + Context,CatBoost,log1p,138,276,114,114.0,4045.339801816541,8475.520323514065,0.0591753621702966,0.3861994589085716,0.6560004893220895,-2584.8173068589867,1.128397759841919,1.4415845486568226,0.4056494608281833,0.6452865150266702,0.6560004893220895,0.1009870155386187,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.4415845486568226
temporal,,regression,TCB,S2 + Context,RandomForest,log1p,138,276,114,114.0,3885.3249052235215,8402.98506615651,0.0752099974404533,0.4211794495837796,0.6658859283059996,-2649.1630694628966,1.0817926740430182,1.443246962428727,0.4042778781088884,0.6550519360378423,0.6658859283059996,0.1361100292732806,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.443246962428727
temporal,,regression,TCB,Context only,Stacking_RidgeMeta,log1p,106,276,114,114.0,3876.136745472973,8336.794733608405,0.0897217627650774,0.5914475842761543,0.6418314953250449,-2973.7601163789373,1.1245024965676158,1.4459361407860896,0.4020558113775437,0.6566515115822198,0.6418314953250449,0.0663948040901684,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.4459361407860896
temporal,,regression,TCB,S2 + Context,ExtraTrees,log1p,138,276,114,114.0,3948.9208827878615,8566.411781012737,0.038888361613618,0.3539125065768448,0.6461434451157286,-2560.179972821208,1.088913166922023,1.450973809609026,0.3978820556069461,0.6462908713310462,0.6461434451157286,0.1518185042624189,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.450973809609026
temporal,,regression,TCB,S2 + Context,Stacking_RidgeMeta,log1p,138,276,114,114.0,4005.266933530313,8524.368476333884,0.0482993378780891,0.4995248781915616,0.6433120801543953,-3000.924396618016,1.1419806575414362,1.4629818131019017,0.3878747730440781,0.6537664182250779,0.6433120801543953,0.0821407405529631,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.4629818131019017
temporal,,regression,TCB,Context only,XGBoost,log1p,106,276,114,114.0,3909.034637084364,8350.629239078387,0.0866981311182991,0.4264578729484652,0.6552622251058107,-2539.1086608149685,1.1206420917993531,1.4654907578134444,0.3857734410391964,0.6247749340139918,0.6552622251058107,0.1040639062262667,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.4654907578134444
temporal,,regression,TCB,Context only,ExtraTrees,log1p,106,276,114,114.0,3923.192606830316,8529.892088479817,0.0470655741083695,0.371322078189133,0.6408336217140306,-2580.355836848624,1.114411648393462,1.4688966426428622,0.3829151277342856,0.6312998205721098,0.6408336217140306,0.1512978839760605,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.4688966426428622
temporal,,regression,TCB,Context only,CatBoost,log1p,106,276,114,114.0,3991.750335337432,8385.65904635372,0.079019693881146,0.4283327978695758,0.6470196268229608,-2593.4624843961847,1.1504378882608215,1.4696902926756237,0.3822481213275174,0.6296213214475818,0.6470196268229608,0.1462183960587429,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.4696902926756237
temporal,,regression,TCB,Context only,RandomForest,log1p,106,276,114,114.0,3902.903166655544,8323.62605912723,0.0925952149274206,0.4467138471104047,0.6496035515799369,-2590.756257328208,1.1203540537368215,1.469985210552039,0.3820001720113177,0.6302079770735235,0.6496035515799369,0.1422768699706098,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.469985210552039
temporal,,regression,TCB,S2 + Context,XGBoost,log1p,138,276,114,114.0,4086.3344862293584,8379.410312452292,0.0803917545910136,0.3915435930303118,0.6321529325775647,-2184.023218404252,1.1186343319334826,1.4824971237162068,0.3714350758839262,0.6122392552628101,0.6321529325775647,0.1079525864500998,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.4824971237162068
temporal,,regression,TCB,S2 only,RandomForest,log1p,32,276,114,114.0,4378.26117329874,8762.949992089392,-0.0057188945038471,0.3047049739024661,0.4092052520549287,-2724.844957804914,1.3213539216371335,1.6479999797464295,0.223257930995017,0.4782703385473059,0.4092052520549287,0.1367781612552477,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.6479999797464295
temporal,,regression,TCB,S2 only,ElasticNet,log1p,32,276,114,114.0,4596.044788314935,8683.523176587842,0.012430023567044,0.3006181712428765,0.4120974629681531,-2437.3371571165912,1.36923744136247,1.6613010942017974,0.2106690614149564,0.4790614820942931,0.4120974629681531,0.1223392762164168,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.6613010942017974
temporal,,regression,TCB,S2 only,Stacking_RidgeMeta,log1p,32,276,114,114.0,4342.175471810247,8932.769459362657,-0.0450767694290143,0.2991655002530851,0.4035303529418839,-3015.0733568671467,1.3396125326742565,1.6668196925299443,0.2054162683960957,0.470073645924208,0.4035303529418839,0.1664834145440429,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.6668196925299443
temporal,,regression,TCB,S2 only,Ridge,log1p,32,276,114,114.0,4422.166200259072,8929.990404404754,-0.0444266073462771,0.2789433074252523,0.3620739777200699,-2959.1118413324803,1.366283917794227,1.6756273451996195,0.1969967521785453,0.4479570817743117,0.3620739777200699,0.1084057049349561,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.6756273451996195
temporal,,regression,TCB,S2 only,ExtraTrees,log1p,32,276,114,114.0,4359.652514042716,8678.81171710158,0.0135013936935562,0.3256218151460178,0.3566911391761025,-2637.047310310793,1.3479329088180931,1.6955371715606815,0.1778007918793496,0.441332115392901,0.3566911391761025,0.091176626494142,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.6955371715606815
temporal,,regression,TCB,Context only,ElasticNet,log1p,106,276,114,114.0,3791.0916131961767,7320.551876012253,0.2981188357116792,0.6514405851690527,0.4761520247223277,-2547.8740817177486,1.283259581139542,1.7338952923102824,0.1401787813934258,0.4469530151800982,0.4761520247223277,-0.0324809284875531,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.7338952923102824
temporal,,regression,TCB,S2 only,CatBoost,log1p,32,276,114,114.0,4669.6116458999495,8945.236361821766,-0.0479959003865249,0.2180792231251806,0.3444529900524026,-2384.0132039908976,1.3909684483348004,1.744114775579988,0.1300134346924589,0.4034121154834138,0.3444529900524026,0.127317490852624,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.744114775579988
temporal,,regression,TCB,Context only,Ridge,log1p,106,276,114,114.0,3986.287719644324,8159.054682035347,0.1281221786618731,0.5129544729812451,0.4749107673037489,-2718.665757709079,1.2926222823393367,1.760283241466794,0.113808597798564,0.4305112131448734,0.4749107673037489,-0.0426899263915547,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.760283241466794
temporal,,regression,TCB,S2 only,XGBoost,log1p,32,276,114,114.0,4624.208057585406,8759.322753966573,-0.0048864746188237,0.296553806496349,0.3345350998941506,-1882.0512637166137,1.4193203589888084,1.7848674165226273,0.0888825881201116,0.3848877032013117,0.3345350998941506,0.1840478454305664,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.7848674165226273
temporal,,regression,TCB,S2 + Context,ElasticNet,log1p,138,276,114,114.0,4146.7428529619065,7747.738819509322,0.2138129484916491,0.5339947057520585,0.4532577212240969,-2309.4734714142337,1.3413056452086634,1.804842582394858,0.068375113507069,0.4131115824902771,0.4532577212240969,-0.0420026087182639,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.804842582394858
temporal,,regression,TCB,S2 + Context,Ridge,log1p,138,276,114,114.0,4323.557376042787,8359.858021100807,0.0846783261099528,0.3993472244262654,0.4594964594913328,-2333.011845346764,1.3524280014059264,1.839934251584339,0.031795644900588,0.3987364220823742,0.4594964594913328,-0.0465146031271308,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.839934251584339
temporal,,regression,TCB,S2 only,DummyMedian,log1p,32,276,114,114.0,4568.760532830994,9202.026686774125,-0.1090290432234599,1.1960644689008606e-16,,-2885.247870245839,1.496600921700769,1.9312612548509016,-0.0667053639266883,-4.291546295859148e-16,,0.4829466603526022,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.9312612548509016
temporal,,regression,TCB,Context only,DummyMedian,log1p,106,276,114,114.0,4568.760532830994,9202.026686774125,-0.1090290432234599,1.1960644689008606e-16,,-2885.247870245839,1.496600921700769,1.9312612548509016,-0.0667053639266883,-4.291546295859148e-16,,0.4829466603526022,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.9312612548509016
temporal,,regression,TCB,S2 + Context,DummyMedian,log1p,138,276,114,114.0,4568.760532830994,9202.026686774125,-0.1090290432234599,1.1960644689008606e-16,,-2885.247870245839,1.496600921700769,1.9312612548509016,-0.0667053639266883,-4.291546295859148e-16,,0.4829466603526022,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.9312612548509016
temporal,,regression,Turbidity,S2 + Context,Stacking_RidgeMeta,log1p,138,276,114,114.0,21.791564337165145,54.052924098874726,0.2618509743276132,0.6798088589655608,0.6973078279253382,-16.66248661487,0.5865496949241327,0.7696038665822285,0.4795260500721325,0.7234088419154846,0.6973078279253382,-0.2231909348521831,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,0.7696038665822285
temporal,,regression,Turbidity,S2 only,Stacking_RidgeMeta,log1p,32,276,114,114.0,22.84238827511017,57.306067175449606,0.1703271586729179,0.5514087781682772,0.6793492129315477,-16.338013766304005,0.5945475198141628,0.7966202590466179,0.4423429340499897,0.6797227333378616,0.6793492129315477,-0.1459513773235616,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,0.7966202590466179
temporal,,regression,Turbidity,S2 + Context,CatBoost,log1p,138,276,114,114.0,23.455841698951936,55.612769694397805,0.21863363098236,0.5214912078936322,0.6763156083689971,-13.599905027332817,0.6284245211586099,0.8070798243069818,0.4276028044691867,0.6924545618978655,0.6763156083689971,-0.1940461494271912,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,0.8070798243069818
temporal,,regression,Turbidity,S2 only,CatBoost,log1p,32,276,114,114.0,22.69611411359888,54.0068346791888,0.2631092357994179,0.5710964098221408,0.6673970539674801,-11.878590048035225,0.6157066018158215,0.8079817413260583,0.4263227743759591,0.6683997219228005,0.6673970539674801,-0.0761620581667721,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,0.8079817413260583
temporal,,regression,Turbidity,S2 + Context,RandomForest,log1p,138,276,114,114.0,24.042965512582512,57.19081617716682,0.1736609930919775,0.4805443522587439,0.6770891977834793,-14.41337474636358,0.6266698546013401,0.8092300481831556,0.4245487778274486,0.6777560589356488,0.6770891977834793,-0.1769338143290674,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,0.8092300481831556
temporal,,regression,Turbidity,S2 only,ElasticNet,log1p,32,276,114,114.0,22.49243495973496,56.89314384317429,0.1822406263772416,0.5175973040316799,0.6738368820775673,-15.90261719675483,0.6076569134914154,0.8104615626649309,0.4227959616546982,0.66838627238145,0.6738368820775673,-0.1650666181268098,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,0.8104615626649309
temporal,,regression,Turbidity,S2 only,ExtraTrees,log1p,32,276,114,114.0,22.67644355980981,56.26156368852822,0.2002960119273993,0.4942364715226011,0.6703051021329156,-12.389149371042706,0.5990480905235536,0.8167860917449496,0.4137522571503957,0.6598316359751749,0.6703051021329156,-0.0895128532697828,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,0.8167860917449496
temporal,,regression,Turbidity,S2 only,Ridge,log1p,32,276,114,114.0,23.218156696337697,57.85586749992397,0.1543308561468463,0.5379946430272037,0.663654663292184,-17.326385713491664,0.6116266409090043,0.8245304143514712,0.4025825885258836,0.6557127688932005,0.663654663292184,-0.1673286133627178,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,0.8245304143514712
temporal,,regression,Turbidity,S2 only,RandomForest,log1p,32,276,114,114.0,23.838098212964923,57.30028431751959,0.1704945977705532,0.4865122733478174,0.6748210822226938,-13.892259493135883,0.6283122773657752,0.825483804889822,0.4012002225369245,0.6582553091793245,0.6748210822226938,-0.1396252607928261,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,0.825483804889822
temporal,,regression,Turbidity,S2 + Context,ExtraTrees,log1p,138,276,114,114.0,24.50707647379568,58.6020893222474,0.1323753842147662,0.4301854751436722,0.6644444535321004,-14.390533097800644,0.6317247335699625,0.8364671827841821,0.3851596947535133,0.65750343054592,0.6644444535321004,-0.1879766890734221,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,0.8364671827841821
temporal,,regression,Turbidity,S2 + Context,Ridge,log1p,138,276,114,114.0,32.74436635843999,169.16704772753525,-6.229981820145983,0.7054587922868779,0.6560483757508356,3.7899488459165993,0.594250796036741,0.8418033461615841,0.3772900414159881,0.6725967461254648,0.6560483757508356,-0.1867903917236432,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,0.8418033461615841
temporal,,regression,Turbidity,S2 only,XGBoost,log1p,32,276,114,114.0,23.162763099203328,53.10661298501304,0.2874704616342537,0.5852014870373196,0.6412772731612203,-11.819998814141442,0.6596605863117073,0.8424358980879635,0.3763538503746149,0.6546912671100938,0.6412772731612203,-0.1268877497126928,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,0.8424358980879635
temporal,,regression,Turbidity,Context only,Stacking_RidgeMeta,log1p,106,276,114,114.0,24.122411678813503,58.66257999014766,0.1305832883905018,0.5691423312994157,0.5804674748940187,-17.70648377330341,0.6524271152888272,0.8528066870669153,0.3609045731371602,0.6190926760690759,0.5804674748940187,-0.1583923619638836,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,0.8528066870669153
temporal,,regression,Turbidity,Context only,CatBoost,log1p,106,276,114,114.0,24.617829444757028,57.55895325125183,0.162988471483216,0.4671992592844178,0.5489852208690448,-13.832150348052002,0.6708295766750262,0.8733054678398721,0.3298116497102357,0.597811701433984,0.5489852208690448,-0.1071088367617503,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,0.8733054678398721
temporal,,regression,Turbidity,S2 + Context,XGBoost,log1p,138,276,114,114.0,23.71231951154774,55.90739095204332,0.2103327701959538,0.5077925991057013,0.64578920304464,-13.676650002860816,0.675919132810766,0.8785241029339764,0.3217779924573432,0.6653613961566215,0.64578920304464,-0.276276579579738,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,0.8785241029339764
temporal,,regression,Turbidity,Context only,RandomForest,log1p,106,276,114,114.0,26.10319711154852,60.51300064805894,0.074869407714306,0.3751946881739356,0.5508402153812586,-15.979788567279387,0.6910630090784661,0.891125245949506,0.3021822520787893,0.569673848481519,0.5508402153812586,-0.1356712746498857,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,0.891125245949506
temporal,,regression,Turbidity,Context only,XGBoost,log1p,106,276,114,114.0,24.60116005911158,57.10133047553887,0.1762448930944355,0.4661544333215641,0.5687785793432565,-12.704301394040584,0.6974268504762049,0.8934173146133803,0.2985879129597385,0.5945370524766788,0.5687785793432565,-0.1191188102510684,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,0.8934173146133803
temporal,,regression,Turbidity,Context only,ExtraTrees,log1p,106,276,114,114.0,27.457574610194328,62.33826744212006,0.0182178753346374,0.2896329203507549,0.5718688867948266,-15.147784661569418,0.7231942473765837,0.9201570079958196,0.2559735209213296,0.5585982219337383,0.5718688867948266,-0.1673430615870881,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,0.9201570079958196
temporal,,regression,Turbidity,Context only,Ridge,log1p,106,276,114,114.0,24.115539134750296,48.56052222188666,0.4042385991862669,0.6750535556469162,0.4939024143928266,-12.09330942082557,0.7315604118036417,0.976523151229248,0.1620278144290586,0.5215583825496084,0.4939024143928266,-0.1981361261394693,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,0.976523151229248
temporal,,regression,Turbidity,S2 + Context,ElasticNet,log1p,138,276,114,114.0,22.502604410592934,43.43934658901751,0.523270273758699,0.7388960382353713,0.5424319869809183,-8.596975509167137,0.7166767339382755,0.9795375576599032,0.1568463961504635,0.5821999499322464,0.5424319869809183,-0.169753061936636,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,0.9795375576599032
temporal,,regression,Turbidity,S2 only,DummyMedian,log1p,32,276,114,114.0,28.893421052631577,66.88675070726218,-0.1302795308919901,,,-22.70833333333333,0.8385060638630178,1.0900929515002085,-0.0442189702315256,,,-0.2243220961017247,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.0900929515002085
temporal,,regression,Turbidity,Context only,DummyMedian,log1p,106,276,114,114.0,28.893421052631577,66.88675070726218,-0.1302795308919901,,,-22.70833333333333,0.8385060638630178,1.0900929515002085,-0.0442189702315256,,,-0.2243220961017247,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.0900929515002085
temporal,,regression,Turbidity,S2 + Context,DummyMedian,log1p,138,276,114,114.0,28.893421052631577,66.88675070726218,-0.1302795308919901,,,-22.70833333333333,0.8385060638630178,1.0900929515002085,-0.0442189702315256,,,-0.2243220961017247,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.0900929515002085
temporal,,regression,Turbidity,Context only,ElasticNet,log1p,106,276,114,114.0,28.735634151348386,53.30570825874688,0.2821179387547206,0.5700576107857064,0.3867218035266379,-10.37538003209264,0.8898140773568973,1.2011544744719582,-0.2678335572296115,0.3910098652924645,0.3867218035266379,-0.2293811830914845,,,,Manual baseline/stacking: temporal,Manual baseline + stacking,temporal train 2562-2566 test 2567-2568,Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,False,1.2011544744719582
